"tweetid","originaltext","text","sentiment","score","sentimentnegscore","sentimentneuscore","sentimentposscore","src","type","entity"
1322421618858205200,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for iPhone","COMMERCIAL_ITEM","'-pesa"
1322421653880606700,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322423305383587800,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322424189727445000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322424799830958000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322424933054599200,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322426814967521300,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322427848741802000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322427873576276000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322428545004691500,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322428556035661800,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322428681927708700,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322428980478283800,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322429190050877400,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter Web App","COMMERCIAL_ITEM","'-pesa"
1322429791149109200,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322430572237672400,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322431228830748700,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322431309684347000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322431499992506400,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322431668439949300,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322432081180414000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322432494520684500,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322436256916217900,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322436813705879600,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322437279055532000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322439414681899000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322440599413338000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322445815785398300,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322451699215274000,"No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease… https://t.co/i6MOwzioiZ","No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease… https://t.co/i6MOwzioiZ","NEUTRAL",0.3969,0.0002,0.911,0.0888,"Twitter for Android","ORGANIZATION","'-pesa"
1322473423663173600,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322478232592093200,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.522,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","'-pesa"
1322528059824566300,"CHANNEL UPDATE
CNBC INDONESIA HD

Telkom 4 @108.0°E
TP: 3880 H 3200
SID: 0002
BISS: 17 AB 08 CA CD 20 AD 9A","CHANNEL UPDATE
CNBC INDONESIA HD

Telkom 4 @108.0°E
TP: 3880 H 3200
SID: 0002
BISS: 17 AB 08 CA CD 20 AD 9A","NEUTRAL",0.6044,0,0.9988,0.0012,"Twitter for Android","OTHER","0002"
1322385884705136600,"'@TelkomZA Can you please help me with my account being suspended and had paid R837 name nthabiseng Monatisa 0011040… https://t.co/lEfb6aa2zl","'@TelkomZA Can you please help me with my account being suspended and had paid R837 name nthabiseng Monatisa 0011040… https://t.co/lEfb6aa2zl","NEGATIVE",0.6794,0.6995,0.2985,0.0019,"Twitter for Android","OTHER","0011040…"
1322461890367410200,"RT @MzansiInsider: You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 005067499…","RT @MzansiInsider: You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 005067499…","NEUTRAL",0.9693,0.0007,0.8939,0.1054,"Twitter for Android","OTHER","005067499…"
1322461910562971600,"RT @MzansiInsider: You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 005067499…","RT @MzansiInsider: You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 005067499…","NEUTRAL",0.9693,0.0007,0.8939,0.1054,"Twitter for Android","OTHER","005067499…"
1322463222876852200,"RT @MzansiInsider: You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 005067499…","RT @MzansiInsider: You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 005067499…","NEUTRAL",0.9693,0.0007,0.8939,0.1054,"Twitter for Android","OTHER","005067499…"
1322464236325478400,"RT @MzansiInsider: You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 005067499…","RT @MzansiInsider: You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 005067499…","NEUTRAL",0.9693,0.0007,0.8939,0.1054,"Twitter for Android","OTHER","005067499…"
1322460996477296600,"You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 0050… https://t.co/qW569Pfs9k","You asked for it and we delivered! 

Cell C: 5619822375528
MTN: 4621780243557934
Vodacom: 868922150144
Telkom: 0050… https://t.co/qW569Pfs9k","NEUTRAL",0.8667,0.0006,0.8978,0.1016,"Twitter for iPhone","OTHER","0050…"
1322169778639933400,"'@TelkomZA my airtime is just disappearing in my phone. May you please assist with what's happening.... , phone number 0659788854","'@TelkomZA my airtime is just disappearing in my phone. May you please assist with what's happening.... , phone number 0659788854","NEUTRAL",0.9977,0.1722,0.6864,0.1414,"Twitter for Android","OTHER","0659788854"
1322129150874964000,"RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","NEUTRAL",0.9948,0.002,0.8609,0.1371,"Twitter Web App","OTHER","0791045552"
1322138671336824800,"RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","NEUTRAL",0.9948,0.002,0.8609,0.1371,"Twitter for Android","OTHER","0791045552"
1322140062121943000,"RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","NEUTRAL",0.9948,0.002,0.8609,0.1371,"Twitter Web App","OTHER","0791045552"
1322152323192443000,"RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","NEUTRAL",0.9948,0.002,0.8609,0.1371,"Twitter for Android","OTHER","0791045552"
1322169517951406000,"RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","NEUTRAL",0.9948,0.002,0.8609,0.1371,"Twitter for iPhone","OTHER","0791045552"
1322170029694165000,"RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","RT @RushHoldings: Mens hand bag set available ‼

Price: R350

Call or WhatsApp 0791045552

We are based in Pretoria Soshanguve but we couri…","NEUTRAL",0.9948,0.002,0.8609,0.1371,"Twitter for iPhone","OTHER","0791045552"
